Zip;City;latitude;longitude;Country
55000;val d ornain;48.807089126;5.085989857;France
67370;wiwersheim;48.638151149;7.59808536;France
55500;naix aux forges;48.633845444;5.371802588;France
67202;wolfisheim;48.587287943;7.663749944;France
55500;nant le grand;48.681710131;5.228902552;France
68600;algolsheim;48.003216164;7.550155226;France
55270;nantillois;49.299932743;5.131487037;France
68280;andolsheim;48.065201697;7.436505178;France
55800;nettancourt;48.873834772;4.934983637;France
68280;appenwihr;48.025370541;7.452307401;France
55800;neuville sur ornain;48.821880689;5.05149266;France
68700;aspach le bas;47.766592994;7.151180779;France
55260;nicey sur aire;48.892450934;5.35624885;France
68210;balschwiller;47.673204627;7.162839452;France
55120;nixeville blercourt;49.111860762;5.262043264;France
68870;bartenheim;47.636548108;7.48800403;France
55800;noyers auzecourt;48.885329364;4.9790871;France
68126;bennwihr;48.139375669;7.339984214;France
55250;nubecourt;49.005055362;5.176556942;France
68630;bennwihr;48.139375669;7.339984214;France
55220;osches;49.046285952;5.249075576;France
68730;blotzheim;47.604325826;7.495218371;France
55160;pintheville;49.115760472;5.668902869;France
68650;le bonhomme;48.163367425;7.098511722;France
55250;pretz en argonne;48.961325297;5.148408647;France
68870;brinckheim;47.621410774;7.45823321;France
55300;rambucourt;48.8351237;5.75778949;France
68440;bruebach;47.700355367;7.358796383;France
55110;regneville sur meuse;49.252210261;5.316231791;France
68520;burnhaupt le bas;47.71639579;7.153803438;France
55250;rembercourt sommaisne;48.920357456;5.178650663;France
68700;cernay;47.794746675;7.1791157420000005;France
55800;remennecourt;48.799432039;4.918097869;France
68480;durmenach;47.526676352;7.338282181;France
55600;remoiville;49.436831267;5.433195239;France
68420;eguisheim;48.037214548;7.301048417;France
55290;ribeaucourt;48.544495154;5.355774274;France
68130;emlingen;47.627790315;7.290628653;France
55140;rigny st martin;48.611699397;5.747492962;France
68720;st bernard;47.665821393;7.204032903;France
55160;ronvaux;49.130103233;5.560628661;France
68720;st bernard;47.665821393;7.204032903;France
55260;raival;48.885885991;5.25140862;France
68440;eschentzwiller;47.709501155;7.392078886;France
55300;rouvrois sur meuse;48.949851881;5.526227536;France
68640;feldbach;47.533988807;7.256562465;France
55230;rouvrois sur othain;49.387194509;5.627617189;France
68470;fellering;47.920755649;6.930649173;France
55260;rupt devant st mihiel;48.88497856;5.399817564;France
68220;folgensbourg;47.538886103;7.441180235;France
55500;st amand sur ornain;48.626769055;5.394324375;France
68580;friesen;47.561837437;7.151697579;France
55500;st aubin sur aire;48.714985533;5.446927248;France
68510;geispitzen;47.676275191;7.443670574;France
5110;claret;44.374065284;5.965022565;France
55200;st julien sous les cotes;48.8196047;5.613892495;France
68420;gueberschwihr;48.006555922;7.260104074;France
55150;st laurent sur othain;49.395067349;5.527324872;France
68500;guebwiller;47.909696541;7.210254426;France
55210;st maurice sous les cotes;49.010343613;5.665498329;France
68130;hausgauen;47.604065378;7.316334417;France
55230;st pierrevillers;49.375526057;5.687656127;France
68600;hettenschlag;48.007465443;7.456915384;France
55100;sivry la perche;49.139037545;5.261556708;France
68720;hochstatt;47.708983773;7.267273309;France
55220;les souhesmes rampont;49.088309564;5.236063689;France
68320;porte du ried;48.121459639;7.424966415;France
55230;spincourt;49.333443373;5.6964164;France
68970;illhaeusern;48.180266422;7.450976791;France
55230;spincourt;49.333443373;5.6964164;France
68320;jebsheim;48.123180059;7.480794899;France
55230;spincourt;49.333443373;5.6964164;France
68240;kaysersberg vignoble;48.150197345;7.2567288;France
55600;thonne le thil;49.571562203;5.34070537;France
68480;koestlach;47.51185834;7.27209966;France
55220;tilly sur meuse;48.99446527;5.41549006;France
68320;kunheim;48.077335227;7.5466158;France
55160;tresauvaux;49.07922357;5.612731195;France
68220;leymen;47.500159404;7.484583338;France
55250;seuil d argonne;48.973974544;5.055808577;France
68480;lucelle;47.438361283;7.276558481;France
55300;troyon;49.000990295;5.486939843;France
68210;manspach;47.612095632;7.092915142;France
55220;vadelaincourt;49.070583098;5.260023165;France
68290;masevaux niederbruck;47.777547889;6.989310137;France
55300;valbois;48.929005249;5.615806864;France
68290;masevaux niederbruck;47.777547889;6.989310137;France
55140;vaucouleurs;48.616064036;5.641593025;France
68480;moernach;47.509944837;7.245812645;France
55270;vauquois;49.199413235;5.082715584;France
68640;muespach le haut;47.54080715;7.409284333;France
55100;douaumont vaux;49.214386232;5.447971187;France
68200;mulhouse;47.748996149;7.325470995;France
55210;vigneulles les hattonchatel;48.985636382;5.7240985;France
68530;murbach;47.917172034;7.134228202;France
5130;piegut;44.453184157;6.131485794;France
55160;ville en woevre;49.138787371;5.613167958;France
68960;illtal;47.563811568;7.299977348;France
55190;villeroy sur meholle;48.616036625;5.572432657;France
68600;obersaasheim;47.986039938;7.555835179;France
55220;villers sur meuse;49.023117478;5.403830943;France
68250;pfaffenheim;47.999468488;7.240190206;France
55120;ville sur cousances;49.079101355;5.178574899;France
68840;pulversheim;47.841754874;7.299086032;France
55260;villotte sur aire;48.858544459;5.35496896;France
68220;ranspach le haut;47.579840204;7.41937266;France
55250;waly;49.024650139;5.098814181;France
68120;richwiller;47.784495221;7.281931156;France
55700;wiseppe;49.46082751;5.165950756;France
68640;riespach;47.536102204;7.289047433;France
55300;xivray et marvoisin;48.866879313;5.729636936;France
68800;roderen;47.77881677;7.086268869;France
68740;roggenhouse;47.884807589;7.474530105;France
68480;roppentzwiller;47.537784807;7.329149431;France
68560;ruederbach;47.554840933;7.257951323;France
68520;schweighouse thann;47.748976322;7.175274789;France
68780;sentheim;47.754484161;7.0494729;France
5130;venterol;44.442551074;6.087228236;France
5260;ancelle;44.619107267;6.229122478;France
5700;la batie montsaleon;44.455896935;5.749349992;France
5140;la beaume;44.548432656;5.653934209;France
5260;champoleon;44.74560614;6.272964882;France
5400;chateauneuf d oze;44.505342688;5.898098469;France
5500;aubessagne;44.7447241;6.029953568;France
5130;fouillouse;44.452823783;6.000215944;France
5130;jarjayes;44.505921111;6.108066359;France
5130;lettret;44.481210056;6.072122714;France
5110;monetier allemont;44.393288141;5.933518333;France
5220;le monetier les bains;44.995713709;6.469820034;France
5700;montclus;44.414939257;5.669417035;France
5230;montgardin;44.543771435;6.233478589;France
5150;moydans;44.409667918;5.509327059;France
5700;nossage et benevent;44.309821201;5.754356803;France
5500;le noyer;44.699730703;6.000859431;France
5150;st andre de rosans;44.364512004;5.521361613;France
5250;le devoluy;44.684793407;5.890858686;France
5260;st jean st nicolas;44.674487268;6.230922213;France
5260;st michel de chaillol;44.688638268;6.169674103;France
5140;st pierre d argencon;44.519845055;5.690310003;France
5110;la saulce;44.430853864;6.011359017;France
5190;theus;44.485334901;6.196755098;France
57580;adaincourt;49.006111849;6.443765909;France
5100;val des pres;44.950599019;6.666783248;France
57580;arriance;49.018582851;6.503899172;France
5560;vars;44.592656172;6.71374133;France
57680;arry;48.993540036;6.057477167;France
5400;veynes;44.557376774;5.822928594;France
57530;ars laquenexy;49.087583906;6.269127744;France
5480;villar d arene;45.000169779;6.364130672;France
57685;augny;49.055454696;6.116038961;France
57690;bambiderstroff;49.101146884;6.596800002;France
6750;andon;43.776942181;6.82324955;France
57670;benestroff;48.908491988;6.756729146;France
6750;andon;43.776942181;6.82324955;France
57660;berig vintrange;48.972445558;6.694371406;France
57930;berthelming;48.821356975;6.981738394;France
57310;bertrange;49.314872507;6.192707312;France
57640;bettelainville;49.244819559;6.313791507;France
57570;beyren les sierck;49.468323739;6.296051262;France
57260;bidestroff;48.843824303;6.789174405;France
57930;belles forets;48.808309743;6.900402754;France
57230;bitche;49.047518731;7.459760815;France
57220;boulay moselle;49.177769665;6.498799472;France
57400;buhl lorraine;48.718226371;7.074217807;France
57320;chemery les deux;49.300420134;6.443753812;France
57580;chenois;48.958056706;6.490153042;France
57800;cocheren;49.143605145;6.8537664330000005;France
57530;colligny maizery;49.102942358;6.339084046;France
57320;colmen;49.350849336;6.534375917;France
57680;corny sur moselle;49.02959858;6.072189324;France
57220;coume;49.197122706;6.583004974;France
57690;crehange;49.050598597;6.574551136;France
57820;dannelbourg;48.743439583;7.238204143;France
57260;dieuze;48.808039105;6.717660596;France
57590;donjeux;48.878511475;6.410767442;France
57415;enchenberg;49.020061405;7.329937525;France
57330;escherange;49.417257874;6.067427427;France
57570;evrange;49.501807742;6.195456906;France
57550;falck;49.225265045;6.638342408;France
57380;faulquemont;49.035420222;6.593506682;France
57570;fixem;49.442254712;6.272440341;France
57320;flastroff;49.375217378;6.536342054;France
57690;fletrange;49.072470791;6.563653944;France
57590;fonteny;48.875877412;6.478198944;France
57600;forbach;49.191554992;6.892674023;France
57220;fouligny;49.095708318;6.513072274;France
57420;foville;48.918889282;6.32520024;France
57800;freyming merlebach;49.152307854;6.797454968;France
57570;gavisse;49.433862076;6.287735404;France
57170;gerbecourt;48.852339045;6.515448697;France
57530;glatigny;49.142111925;6.348462837;France
57620;goetzenbruck;48.974189133;7.376673218;France
57420;goin;48.987582004;6.223343842;France
57680;gorze;49.058002292;5.991832836;France
57930;gosselming;48.789874066;6.985268092;France
57510;grundviller;49.048860363;6.983304754;France
57430;le val de gueblange;48.979910363;6.956643734;France
57310;guenange;49.298613697;6.204556344;France
57470;guenviller;49.105204375;6.804061331;France
57880;guerting;49.194419993;6.6187062690000005;France
57230;hanviller;49.103962778;7.442088318;France
57340;harprich;48.967098251;6.655299739;France
57700;hayange;49.331059128;6.066520487;France
57430;hazembourg;48.96173328;6.942891153;France
57830;heming;48.699499483;6.970696105;France
57635;herange;48.776953507;7.17257687;France
57790;hermelange;48.682342107;7.016226796;France
57830;hertzing;48.691622722;6.954224718;France
57320;hestroff;49.263595765;6.43045647;France
57380;holacourt;48.976857699;6.509151045;France
57220;holling;49.257083642;6.499949453;France
57670;insming;48.954776844;6.886169501;France
57670;insviller;48.890263123;6.909350739;France
57590;jallaucourt;48.834991728;6.39487704;France
57920;kemplich;49.324915558;6.395827381;France
57460;kerbach;49.162684519;6.97331203;France
57730;lachambre;49.079130225;6.753948333;France
57400;langatte;48.76222239;6.959414347;France
57385;laudrefang;49.082989186;6.642565669;France
57230;liederschiedt;49.121719548;7.496568377;France
57420;liehon;48.993722131;6.260501249;France
57260;lindre basse;48.800106872;6.748927936;France
57520;lixing les rouhling;49.151412328;6.990862891;France
57420;louvigny;48.96054129;6.1821569;France
57580;luppy;48.981098671;6.341065985;France
57820;lutzelbourg;48.735026002;7.259539722;France
57380;mainvillers;49.02082882;6.543048206;France
57810;maizieres les vic;48.709844623;6.784214582;France
57690;marange zondrange;49.116717938;6.528504143;France
57245;mecleuves;49.051090214;6.278329963;France
57550;merten;49.2465153;6.664299094;France
57370;metting;48.811776363;7.205444336;France
57050;metz;49.10819284;6.195988106;France
57370;mittelbronn;48.76520831;7.226382312;France
57220;momerstroff;49.155200326;6.532980375;France
57950;montigny les metz;49.095179196;6.154722195;France
57630;moyenvic;48.782563117;6.56952923;France
57565;niderviller;48.710305754;7.117674515;France
57240;nilvange;49.344054765;6.051259029;France
57790;nitting;48.661544032;7.048978462;France
57140;norroy le veneur;49.180189196;6.111770043;France
57645;nouilly;49.134656821;6.256138017;France
57990;nousseviller st nabor;49.12860996;6.970970712;France
57930;oberstinzel;48.791349311;7.036081098;France
57170;obreck;48.851701833;6.599602448;France
57600;oeting;49.171565423;6.90970575;France
57810;ommeray;48.718289936;6.6871795370000005;France
57420;orny;49.030303468;6.248776502;France
57590;oron;48.901403403;6.48520846;France
57660;petit tenquin;48.988420184;6.868494637;France
57420;pommerieux;48.994915509;6.182889586;France
57930;postroff;48.854936453;7.076031522;France
57420;pouilly;49.055131728;6.194052644;France
57420;pournoy la chetive;49.019301998;6.153765553;France
57320;remelfang;49.267961584;6.513378019;France
57670;rening;48.949259502;6.84245056;France
57410;rohrbach les bitche;49.040996725;7.277182742;France
57260;rorbach les dieuze;48.828442599;6.840170736;France
57800;rosbruck;49.159259884;6.855243722;France
57370;st jean kourtzerode;48.756626642;7.195049739;France
57510;st jean rohrbach;49.026370042;6.878982654;France
57070;st julien les metz;49.13955123;6.208566969;France
57420;st jure;48.942980784;6.232886038;France
57620;st louis les bitche;48.990064087;7.352742614;France
57400;sarraltroff;48.775004424;7.062278954;France
57400;sarrebourg;48.738325475;7.047070518;France
57140;saulny;49.15996281;6.095058314;France
57420;secourt;48.948790336;6.272291732;France
57530;servigny les raville;49.079105692;6.439962685;France
57420;sillegny;48.98711909;6.147376915;France
57350;spicheren;49.195163511;6.971383255;France
57350;spicheren;49.195163511;6.971383255;France
57350;stiring wendel;49.20213114;6.932067727;France
57230;sturzelbronn;49.053406012;7.593584895;France
57980;tenteling;49.125107516;6.928226082;France
57380;thicourt;48.991815018;6.559232445;France
57590;tincry;48.908225414;6.405444771;France
57710;tressange;49.409616884;5.982249741;France
57670;vahl les benestroff;48.919561798;6.786986825;France
57970;valmestroff;49.358499451;6.261026028;France
57220;valmunster;49.24690387;6.516194138;France
57320;vaudreching;49.276592304;6.525194866;France
57130;verneville;49.137563063;6.0068721;France
57420;verny;49.007297271;6.2030382920000005;France
57420;vigny;48.968319304;6.253333391;France
57340;viller;48.988067945;6.646112133;France
57530;villers stoncourt;49.057484847;6.442517038;France
57340;villers sur nied;48.925982601;6.528539785;France
57370;vilsberg;48.789745572;7.259460041;France
57720;waldhouse;49.139504677;7.455922224;France
57370;waltembourg;48.74976752;7.195729874;France
57430;willerwald;49.024522843;7.036849058;France
57905;wittring;49.053332677;7.130417931;France
57830;xouaxange;48.692802541;6.992002893;France
57260;zommange;48.82232301;6.800522353;France
8800;laifour;49.902790977;4.695570389;France
8800;tournavaux;49.873337072;4.783690764;France
